group_var,ep_id,ep_country,ep_main_act,ep_clustered,activity_uuid_product_uuid,multi_match,completion
"frameworks, concrete-.-france-.-manufacturer/ producer",433b5669dfa7ffd797e1f869e4f5e7b303a2d356,france,manufacturer/ producer,"frameworks, concrete",f0e61c7a-0df1-5c10-86de-7b2949c86c78_eb266390-532c-4f14-ba91-a1e1b688cf5c,False,medium
"frameworks, concrete-.-germany-.-manufacturer/ producer",433b5669dfa7ffd797e1f869e4f5e7b303a2d356,germany,manufacturer/ producer,"frameworks, concrete",f0e61c7a-0df1-5c10-86de-7b2949c86c78_eb266390-532c-4f14-ba91-a1e1b688cf5c,False,medium
"frameworks, concrete-.-spain-.-manufacturer/ producer",433b5669dfa7ffd797e1f869e4f5e7b303a2d356,spain,manufacturer/ producer,"frameworks, concrete",f0e61c7a-0df1-5c10-86de-7b2949c86c78_eb266390-532c-4f14-ba91-a1e1b688cf5c,False,medium
"frameworks, concrete-.-france-.-wholesaler",433b5669dfa7ffd797e1f869e4f5e7b303a2d356,france,wholesaler,"frameworks, concrete",76941379-c364-501e-9008-a9c7e9fc78e0_eb266390-532c-4f14-ba91-a1e1b688cf5c,False,medium
reinforced concrete-.-france-.-manufacturer/ producer,53a2fa4255bbf462b89a5e1e12164232b879c425,france,manufacturer/ producer,reinforced concrete,a20ce8fd-2415-5523-8d63-783939590379_81f4caa3-a1f7-4c01-95ff-4c2d38357e66,False,medium
"pugging, hollow concrete slabs-.-france-.-manufacturer/ producer",76d19b49fe2ea9fed6d0efbc5cbdcf459259c836,france,manufacturer/ producer,"pugging, hollow concrete slabs",a20ce8fd-2415-5523-8d63-783939590379_81f4caa3-a1f7-4c01-95ff-4c2d38357e66,False,high
"pugging, hollow concrete slabs-.-spain-.-manufacturer/ producer",76d19b49fe2ea9fed6d0efbc5cbdcf459259c836,spain,manufacturer/ producer,"pugging, hollow concrete slabs",a20ce8fd-2415-5523-8d63-783939590379_81f4caa3-a1f7-4c01-95ff-4c2d38357e66,False,high
"pugging, hollow concrete slabs-.-netherlands-.-distributor",76d19b49fe2ea9fed6d0efbc5cbdcf459259c836,netherlands,distributor,"pugging, hollow concrete slabs",4ca0800e-0f9e-5c88-87d4-33f5262d9436_81f4caa3-a1f7-4c01-95ff-4c2d38357e66,False,high
building bricks-.-france-.-wholesaler,a9c1cf10f9bf7824fb98500e471faa96239e610b,france,wholesaler,building bricks,59702c73-4566-5180-a43f-f7aceaa298af_e9066206-5489-4a49-8192-927722af79ad,False,medium
building bricks-.-france-.-distributor,a9c1cf10f9bf7824fb98500e471faa96239e610b,france,distributor,building bricks,59702c73-4566-5180-a43f-f7aceaa298af_e9066206-5489-4a49-8192-927722af79ad,False,medium
building bricks-.-netherlands-.-wholesaler,a9c1cf10f9bf7824fb98500e471faa96239e610b,netherlands,wholesaler,building bricks,59702c73-4566-5180-a43f-f7aceaa298af_e9066206-5489-4a49-8192-927722af79ad,False,medium
building bricks-.-spain-.-distributor,a9c1cf10f9bf7824fb98500e471faa96239e610b,spain,distributor,building bricks,59702c73-4566-5180-a43f-f7aceaa298af_e9066206-5489-4a49-8192-927722af79ad,False,medium
building bricks-.-germany-.-manufacturer/ producer,a9c1cf10f9bf7824fb98500e471faa96239e610b,germany,manufacturer/ producer,building bricks,98c23d8d-59ac-5713-8357-77fa9d4e3823_e9066206-5489-4a49-8192-927722af79ad,False,medium
building bricks-.-france-.-manufacturer/ producer,a9c1cf10f9bf7824fb98500e471faa96239e610b,france,manufacturer/ producer,building bricks,98c23d8d-59ac-5713-8357-77fa9d4e3823_e9066206-5489-4a49-8192-927722af79ad,False,medium
building bricks-.-austria-.-manufacturer/ producer,a9c1cf10f9bf7824fb98500e471faa96239e610b,austria,manufacturer/ producer,building bricks,98c23d8d-59ac-5713-8357-77fa9d4e3823_e9066206-5489-4a49-8192-927722af79ad,False,medium
building bricks-.-netherlands-.-manufacturer/ producer,a9c1cf10f9bf7824fb98500e471faa96239e610b,netherlands,manufacturer/ producer,building bricks,98c23d8d-59ac-5713-8357-77fa9d4e3823_e9066206-5489-4a49-8192-927722af79ad,False,medium
building bricks-.-spain-.-manufacturer/ producer,a9c1cf10f9bf7824fb98500e471faa96239e610b,spain,manufacturer/ producer,building bricks,98c23d8d-59ac-5713-8357-77fa9d4e3823_e9066206-5489-4a49-8192-927722af79ad,False,medium
ready-mix concrete-.-france-.-manufacturer/ producer,41ba16597ff11478ac91aba24157e826cfd145fe,france,manufacturer/ producer,ready-mix concrete,f0e61c7a-0df1-5c10-86de-7b2949c86c78_eb266390-532c-4f14-ba91-a1e1b688cf5c,False,medium
ready-mix concrete-.-germany-.-manufacturer/ producer,41ba16597ff11478ac91aba24157e826cfd145fe,germany,manufacturer/ producer,ready-mix concrete,f0e61c7a-0df1-5c10-86de-7b2949c86c78_eb266390-532c-4f14-ba91-a1e1b688cf5c,False,medium
ready-mix concrete-.-netherlands-.-manufacturer/ producer,41ba16597ff11478ac91aba24157e826cfd145fe,netherlands,manufacturer/ producer,ready-mix concrete,f0e61c7a-0df1-5c10-86de-7b2949c86c78_eb266390-532c-4f14-ba91-a1e1b688cf5c,False,medium
ready-mix concrete-.-france-.-wholesaler,41ba16597ff11478ac91aba24157e826cfd145fe,france,wholesaler,ready-mix concrete,76941379-c364-501e-9008-a9c7e9fc78e0_eb266390-532c-4f14-ba91-a1e1b688cf5c,False,medium
translucent reinforced concrete-.-france-.-manufacturer/ producer,01aa90233ed98dc66503cc65fa6374a31b13ffa4,france,manufacturer/ producer,translucent reinforced concrete,f0e61c7a-0df1-5c10-86de-7b2949c86c78_eb266390-532c-4f14-ba91-a1e1b688cf5c,False,medium
forms for reinforced cement-.-france-.-manufacturer/ producer,e2a4305fe76d200f4de383656a28cf369cafea1d,france,manufacturer/ producer,forms for reinforced cement,f0e61c7a-0df1-5c10-86de-7b2949c86c78_eb266390-532c-4f14-ba91-a1e1b688cf5c,False,medium
milk-.-france-.-manufacturer/ producer,cf5dbf0ec57dff5da56d86c45b3bdd11849a065a,france,manufacturer/ producer,milk,8813bb10-b935-5b82-a4fe-a61abd3c096d_a3ee1ec6-ce17-430e-a475-f98f1b2890d2,False,high
milk-.-germany-.-manufacturer/ producer,cf5dbf0ec57dff5da56d86c45b3bdd11849a065a,germany,manufacturer/ producer,milk,8813bb10-b935-5b82-a4fe-a61abd3c096d_a3ee1ec6-ce17-430e-a475-f98f1b2890d2,False,high
milk-.-spain-.-manufacturer/ producer,cf5dbf0ec57dff5da56d86c45b3bdd11849a065a,spain,manufacturer/ producer,milk,8813bb10-b935-5b82-a4fe-a61abd3c096d_a3ee1ec6-ce17-430e-a475-f98f1b2890d2,False,high
milk-.-germany-.-wholesaler,cf5dbf0ec57dff5da56d86c45b3bdd11849a065a,germany,wholesaler,milk,85d7c9c4-c3f0-5f15-adac-674089b7b2f1_a3ee1ec6-ce17-430e-a475-f98f1b2890d2,False,high
milk-.-spain-.-agent/ representative,cf5dbf0ec57dff5da56d86c45b3bdd11849a065a,spain,agent/ representative,milk,85d7c9c4-c3f0-5f15-adac-674089b7b2f1_a3ee1ec6-ce17-430e-a475-f98f1b2890d2,False,high
milk-.-france-.-wholesaler,cf5dbf0ec57dff5da56d86c45b3bdd11849a065a,france,wholesaler,milk,85d7c9c4-c3f0-5f15-adac-674089b7b2f1_a3ee1ec6-ce17-430e-a475-f98f1b2890d2,False,high
high-quality milk-.-france-.-manufacturer/ producer,500de1c7b018b3de0f4cfee938d303a2039ba94d,france,manufacturer/ producer,high-quality milk,8813bb10-b935-5b82-a4fe-a61abd3c096d_a3ee1ec6-ce17-430e-a475-f98f1b2890d2,False,high
high-quality milk-.-spain-.-manufacturer/ producer,500de1c7b018b3de0f4cfee938d303a2039ba94d,spain,manufacturer/ producer,high-quality milk,8813bb10-b935-5b82-a4fe-a61abd3c096d_a3ee1ec6-ce17-430e-a475-f98f1b2890d2,False,high
whole powdered milk-.-france-.-manufacturer/ producer,c8f5d2df139b4b71886214d19810cf0445929806,france,manufacturer/ producer,whole powdered milk,8813bb10-b935-5b82-a4fe-a61abd3c096d_a3ee1ec6-ce17-430e-a475-f98f1b2890d2,False,high
fresh milk-.-france-.-manufacturer/ producer,b7f3701177c8bfdb4deadef0a2ece9cf1a1877ac,france,manufacturer/ producer,fresh milk,8813bb10-b935-5b82-a4fe-a61abd3c096d_a3ee1ec6-ce17-430e-a475-f98f1b2890d2,False,high
fresh milk-.-germany-.-manufacturer/ producer,b7f3701177c8bfdb4deadef0a2ece9cf1a1877ac,germany,manufacturer/ producer,fresh milk,8813bb10-b935-5b82-a4fe-a61abd3c096d_a3ee1ec6-ce17-430e-a475-f98f1b2890d2,False,high
fresh milk-.-spain-.-manufacturer/ producer,b7f3701177c8bfdb4deadef0a2ece9cf1a1877ac,spain,manufacturer/ producer,fresh milk,8813bb10-b935-5b82-a4fe-a61abd3c096d_a3ee1ec6-ce17-430e-a475-f98f1b2890d2,False,high
yoghurt-.-france-.-manufacturer/ producer,b3c3f0660e18b593bdf1e5da0f0698556f82e329,france,manufacturer/ producer,yoghurt,dbaddf16-bf03-5f66-afd7-665392eda2f7_66b93168-8786-438a-9cf9-df6971f31dcc,False,high
milk cows-.-france-.-manufacturer/ producer,6b9d343918508291d504adbcea0a17a07d6f287f,france,manufacturer/ producer,milk cows,8813bb10-b935-5b82-a4fe-a61abd3c096d_a3ee1ec6-ce17-430e-a475-f98f1b2890d2,False,high
heifers-.-france-.-manufacturer/ producer,af4dbc9bb2405869cffdc069b44932d6f511a381,france,manufacturer/ producer,heifers,2acb7088-7c01-55e8-a7db-0697f600b9c1_4a62806e-17d6-473e-95fc-394ac760261e,False,high
heifers-.-germany-.-wholesaler,af4dbc9bb2405869cffdc069b44932d6f511a381,germany,wholesaler,heifers,5cfdecbd-d6fd-5b36-8cab-e64f0ab6a72d_4a62806e-17d6-473e-95fc-394ac760261e,False,high
anchovies-.-france-.-manufacturer/ producer,cb413b156e593115ada7079465f8321745dc0111,france,manufacturer/ producer,anchovies,f44e2a8b-18a6-5f96-8704-91d6b1e63b17_9c563baa-b91f-4f34-a0c4-9303ffa71870,False,high
anchovies-.-spain-.-manufacturer/ producer,cb413b156e593115ada7079465f8321745dc0111,spain,manufacturer/ producer,anchovies,dfff21be-3cb1-540c-ab19-dbe76a89b28f_9c563baa-b91f-4f34-a0c4-9303ffa71870,False,high
anchovies-.-france-.-wholesaler,cb413b156e593115ada7079465f8321745dc0111,france,wholesaler,anchovies,81f9c2e6-8887-592d-9c3c-e6581ce2d1bb_9c563baa-b91f-4f34-a0c4-9303ffa71870,False,high
rice-.-france-.-manufacturer/ producer,6939278d66e34fcfb23131504217025e78249a8b,france,manufacturer/ producer,rice,e1e103e5-ee99-5ccc-b7fd-cb8dfd2fd15e_922db745-4df5-4b82-bbb6-98e81e4007d1,False,medium
rice-.-germany-.-manufacturer/ producer,6939278d66e34fcfb23131504217025e78249a8b,germany,manufacturer/ producer,rice,e1e103e5-ee99-5ccc-b7fd-cb8dfd2fd15e_922db745-4df5-4b82-bbb6-98e81e4007d1,False,medium
rice-.-spain-.-manufacturer/ producer,6939278d66e34fcfb23131504217025e78249a8b,spain,manufacturer/ producer,rice,e1e103e5-ee99-5ccc-b7fd-cb8dfd2fd15e_922db745-4df5-4b82-bbb6-98e81e4007d1,False,medium
rice-.-germany-.-distributor,6939278d66e34fcfb23131504217025e78249a8b,germany,distributor,rice,1095e830-472d-503e-849d-0e02193d8864_922db745-4df5-4b82-bbb6-98e81e4007d1,False,medium
rice-.-germany-.-wholesaler,6939278d66e34fcfb23131504217025e78249a8b,germany,wholesaler,rice,1095e830-472d-503e-849d-0e02193d8864_922db745-4df5-4b82-bbb6-98e81e4007d1,False,medium
rice-.-germany-.-retailer,6939278d66e34fcfb23131504217025e78249a8b,germany,retailer,rice,1095e830-472d-503e-849d-0e02193d8864_922db745-4df5-4b82-bbb6-98e81e4007d1,False,medium
rice-.-spain-.-distributor,6939278d66e34fcfb23131504217025e78249a8b,spain,distributor,rice,1095e830-472d-503e-849d-0e02193d8864_922db745-4df5-4b82-bbb6-98e81e4007d1,False,medium
rice-.-spain-.-wholesaler,6939278d66e34fcfb23131504217025e78249a8b,spain,wholesaler,rice,1095e830-472d-503e-849d-0e02193d8864_922db745-4df5-4b82-bbb6-98e81e4007d1,False,medium
rice-.-spain-.-agent/ representative,6939278d66e34fcfb23131504217025e78249a8b,spain,agent/ representative,rice,1095e830-472d-503e-849d-0e02193d8864_922db745-4df5-4b82-bbb6-98e81e4007d1,False,medium
rice-.-netherlands-.-wholesaler,6939278d66e34fcfb23131504217025e78249a8b,netherlands,wholesaler,rice,1095e830-472d-503e-849d-0e02193d8864_922db745-4df5-4b82-bbb6-98e81e4007d1,False,medium
rice-.-france-.-wholesaler,6939278d66e34fcfb23131504217025e78249a8b,france,wholesaler,rice,1095e830-472d-503e-849d-0e02193d8864_922db745-4df5-4b82-bbb6-98e81e4007d1,False,medium
rice-.-france-.-distributor,6939278d66e34fcfb23131504217025e78249a8b,france,distributor,rice,1095e830-472d-503e-849d-0e02193d8864_922db745-4df5-4b82-bbb6-98e81e4007d1,False,medium
lemon juice-.-france-.-manufacturer/ producer,b866f5eadcdf2647f7028629ec7826d7960e0bca,france,manufacturer/ producer,lemon juice,6568ce4e-d03e-58a7-a1f9-f8523dcdd050_9891d347-28f8-434d-896a-84a19a4c68a6,False,high
lemon juice-.-france-.-distributor,b866f5eadcdf2647f7028629ec7826d7960e0bca,france,distributor,lemon juice,911e1ab4-e3b4-5dd5-bc0b-960cbe56eec4_9891d347-28f8-434d-896a-84a19a4c68a6,False,high
mixed juices-.-france-.-manufacturer/ producer,eae3701819676f986b7d65b2c7da2354a44591f9,france,manufacturer/ producer,mixed juices,0589fa40-cd5f-573e-a9e1-642528370592_1f7bbd3e-fcd1-412d-8608-035b855ea735,False,medium
pomegranates-.-france-.-manufacturer/ producer,181f835f88598f1ca0f20e154ac3ddc97e3e397a,france,manufacturer/ producer,pomegranates,93696e48-3136-5e27-a0fe-49251194cc27_5023fbde-32f5-48c9-9e0d-bc1b370591b5,False,high
pomegranates-.-spain-.-distributor,181f835f88598f1ca0f20e154ac3ddc97e3e397a,spain,distributor,pomegranates,d379fcd7-fec6-5872-9bab-321b04ed2794_5023fbde-32f5-48c9-9e0d-bc1b370591b5,False,high
pomegranates-.-france-.-distributor,181f835f88598f1ca0f20e154ac3ddc97e3e397a,france,distributor,pomegranates,d379fcd7-fec6-5872-9bab-321b04ed2794_5023fbde-32f5-48c9-9e0d-bc1b370591b5,False,high
"fish, frozen-.-france-.-manufacturer/ producer",2fd3e2e3219ea41e2dc88c844b854eae83e7656d,france,manufacturer/ producer,"fish, frozen",f5987925-d462-5464-8bb6-016625a867cb_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, frozen-.-germany-.-manufacturer/ producer",2fd3e2e3219ea41e2dc88c844b854eae83e7656d,germany,manufacturer/ producer,"fish, frozen",f5987925-d462-5464-8bb6-016625a867cb_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, frozen-.-netherlands-.-manufacturer/ producer",2fd3e2e3219ea41e2dc88c844b854eae83e7656d,netherlands,manufacturer/ producer,"fish, frozen",f5987925-d462-5464-8bb6-016625a867cb_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, frozen-.-spain-.-manufacturer/ producer",2fd3e2e3219ea41e2dc88c844b854eae83e7656d,spain,manufacturer/ producer,"fish, frozen",f5987925-d462-5464-8bb6-016625a867cb_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, frozen-.-germany-.-wholesaler",2fd3e2e3219ea41e2dc88c844b854eae83e7656d,germany,wholesaler,"fish, frozen",b7915f50-8688-5b00-bf21-264bb8b4bf3d_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, frozen-.-germany-.-retailer",2fd3e2e3219ea41e2dc88c844b854eae83e7656d,germany,retailer,"fish, frozen",b7915f50-8688-5b00-bf21-264bb8b4bf3d_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, frozen-.-spain-.-wholesaler",2fd3e2e3219ea41e2dc88c844b854eae83e7656d,spain,wholesaler,"fish, frozen",b7915f50-8688-5b00-bf21-264bb8b4bf3d_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, frozen-.-spain-.-retailer",2fd3e2e3219ea41e2dc88c844b854eae83e7656d,spain,retailer,"fish, frozen",b7915f50-8688-5b00-bf21-264bb8b4bf3d_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, frozen-.-spain-.-distributor",2fd3e2e3219ea41e2dc88c844b854eae83e7656d,spain,distributor,"fish, frozen",b7915f50-8688-5b00-bf21-264bb8b4bf3d_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, frozen-.-spain-.-agent/ representative",2fd3e2e3219ea41e2dc88c844b854eae83e7656d,spain,agent/ representative,"fish, frozen",b7915f50-8688-5b00-bf21-264bb8b4bf3d_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, frozen-.-netherlands-.-wholesaler",2fd3e2e3219ea41e2dc88c844b854eae83e7656d,netherlands,wholesaler,"fish, frozen",b7915f50-8688-5b00-bf21-264bb8b4bf3d_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, frozen-.-netherlands-.-distributor",2fd3e2e3219ea41e2dc88c844b854eae83e7656d,netherlands,distributor,"fish, frozen",b7915f50-8688-5b00-bf21-264bb8b4bf3d_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, frozen-.-netherlands-.-agent/ representative",2fd3e2e3219ea41e2dc88c844b854eae83e7656d,netherlands,agent/ representative,"fish, frozen",b7915f50-8688-5b00-bf21-264bb8b4bf3d_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, frozen-.-france-.-wholesaler",2fd3e2e3219ea41e2dc88c844b854eae83e7656d,france,wholesaler,"fish, frozen",b7915f50-8688-5b00-bf21-264bb8b4bf3d_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, frozen-.-france-.-distributor",2fd3e2e3219ea41e2dc88c844b854eae83e7656d,france,distributor,"fish, frozen",b7915f50-8688-5b00-bf21-264bb8b4bf3d_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, deep-frozen-.-france-.-manufacturer/ producer",a18df3877d3f9598d7c8fbae0adc2cad4acf37c6,france,manufacturer/ producer,"fish, deep-frozen",f5987925-d462-5464-8bb6-016625a867cb_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, deep-frozen-.-germany-.-manufacturer/ producer",a18df3877d3f9598d7c8fbae0adc2cad4acf37c6,germany,manufacturer/ producer,"fish, deep-frozen",f5987925-d462-5464-8bb6-016625a867cb_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, deep-frozen-.-netherlands-.-manufacturer/ producer",a18df3877d3f9598d7c8fbae0adc2cad4acf37c6,netherlands,manufacturer/ producer,"fish, deep-frozen",f5987925-d462-5464-8bb6-016625a867cb_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, deep-frozen-.-spain-.-manufacturer/ producer",a18df3877d3f9598d7c8fbae0adc2cad4acf37c6,spain,manufacturer/ producer,"fish, deep-frozen",f5987925-d462-5464-8bb6-016625a867cb_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, deep-frozen-.-germany-.-wholesaler",a18df3877d3f9598d7c8fbae0adc2cad4acf37c6,germany,wholesaler,"fish, deep-frozen",b7915f50-8688-5b00-bf21-264bb8b4bf3d_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, deep-frozen-.-germany-.-retailer",a18df3877d3f9598d7c8fbae0adc2cad4acf37c6,germany,retailer,"fish, deep-frozen",b7915f50-8688-5b00-bf21-264bb8b4bf3d_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, deep-frozen-.-spain-.-wholesaler",a18df3877d3f9598d7c8fbae0adc2cad4acf37c6,spain,wholesaler,"fish, deep-frozen",b7915f50-8688-5b00-bf21-264bb8b4bf3d_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, deep-frozen-.-spain-.-retailer",a18df3877d3f9598d7c8fbae0adc2cad4acf37c6,spain,retailer,"fish, deep-frozen",b7915f50-8688-5b00-bf21-264bb8b4bf3d_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, deep-frozen-.-spain-.-distributor",a18df3877d3f9598d7c8fbae0adc2cad4acf37c6,spain,distributor,"fish, deep-frozen",b7915f50-8688-5b00-bf21-264bb8b4bf3d_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, deep-frozen-.-spain-.-agent/ representative",a18df3877d3f9598d7c8fbae0adc2cad4acf37c6,spain,agent/ representative,"fish, deep-frozen",b7915f50-8688-5b00-bf21-264bb8b4bf3d_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, deep-frozen-.-netherlands-.-wholesaler",a18df3877d3f9598d7c8fbae0adc2cad4acf37c6,netherlands,wholesaler,"fish, deep-frozen",b7915f50-8688-5b00-bf21-264bb8b4bf3d_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, deep-frozen-.-netherlands-.-distributor",a18df3877d3f9598d7c8fbae0adc2cad4acf37c6,netherlands,distributor,"fish, deep-frozen",b7915f50-8688-5b00-bf21-264bb8b4bf3d_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, deep-frozen-.-netherlands-.-agent/ representative",a18df3877d3f9598d7c8fbae0adc2cad4acf37c6,netherlands,agent/ representative,"fish, deep-frozen",b7915f50-8688-5b00-bf21-264bb8b4bf3d_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, deep-frozen-.-france-.-wholesaler",a18df3877d3f9598d7c8fbae0adc2cad4acf37c6,france,wholesaler,"fish, deep-frozen",b7915f50-8688-5b00-bf21-264bb8b4bf3d_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"fish, deep-frozen-.-france-.-distributor",a18df3877d3f9598d7c8fbae0adc2cad4acf37c6,france,distributor,"fish, deep-frozen",b7915f50-8688-5b00-bf21-264bb8b4bf3d_3d7cbbb1-cb35-4406-af7c-afd4cf2afe6a,False,medium
"seafood, deep-frozen-.-france-.-manufacturer/ producer",227829751a19930a60f69450e9fd2997e81730b6,france,manufacturer/ producer,"seafood, deep-frozen",132b2e6f-6b1c-52bd-b85f-83b3ef170688_06409b90-2c57-437d-8111-8a6dc1051df1,False,medium
"seafood, deep-frozen-.-spain-.-manufacturer/ producer",227829751a19930a60f69450e9fd2997e81730b6,spain,manufacturer/ producer,"seafood, deep-frozen",132b2e6f-6b1c-52bd-b85f-83b3ef170688_06409b90-2c57-437d-8111-8a6dc1051df1,False,medium
"seafood, deep-frozen-.-germany-.-wholesaler",227829751a19930a60f69450e9fd2997e81730b6,germany,wholesaler,"seafood, deep-frozen",bd7f78ef-bee4-5520-a543-ab4eb39f05b2_06409b90-2c57-437d-8111-8a6dc1051df1,False,medium
"seafood, deep-frozen-.-austria-.-distributor",227829751a19930a60f69450e9fd2997e81730b6,austria,distributor,"seafood, deep-frozen",bd7f78ef-bee4-5520-a543-ab4eb39f05b2_06409b90-2c57-437d-8111-8a6dc1051df1,False,medium
"seafood, deep-frozen-.-austria-.-wholesaler",227829751a19930a60f69450e9fd2997e81730b6,austria,wholesaler,"seafood, deep-frozen",bd7f78ef-bee4-5520-a543-ab4eb39f05b2_06409b90-2c57-437d-8111-8a6dc1051df1,False,medium
"seafood, deep-frozen-.-spain-.-wholesaler",227829751a19930a60f69450e9fd2997e81730b6,spain,wholesaler,"seafood, deep-frozen",bd7f78ef-bee4-5520-a543-ab4eb39f05b2_06409b90-2c57-437d-8111-8a6dc1051df1,False,medium
"seafood, deep-frozen-.-spain-.-distributor",227829751a19930a60f69450e9fd2997e81730b6,spain,distributor,"seafood, deep-frozen",bd7f78ef-bee4-5520-a543-ab4eb39f05b2_06409b90-2c57-437d-8111-8a6dc1051df1,False,medium
"seafood, deep-frozen-.-netherlands-.-wholesaler",227829751a19930a60f69450e9fd2997e81730b6,netherlands,wholesaler,"seafood, deep-frozen",bd7f78ef-bee4-5520-a543-ab4eb39f05b2_06409b90-2c57-437d-8111-8a6dc1051df1,False,medium
"seafood, deep-frozen-.-france-.-wholesaler",227829751a19930a60f69450e9fd2997e81730b6,france,wholesaler,"seafood, deep-frozen",bd7f78ef-bee4-5520-a543-ab4eb39f05b2_06409b90-2c57-437d-8111-8a6dc1051df1,False,medium
"seafood, deep-frozen-.-france-.-distributor",227829751a19930a60f69450e9fd2997e81730b6,france,distributor,"seafood, deep-frozen",bd7f78ef-bee4-5520-a543-ab4eb39f05b2_06409b90-2c57-437d-8111-8a6dc1051df1,False,medium
trout-farming (aquaculture)-.-france-.-manufacturer/ producer,44504b2dadd79a6c8adc41f67c7538fc6976113a,france,manufacturer/ producer,trout-farming (aquaculture),e3514d1b-87bb-5fb3-bf63-e90dc01baba7_8349c9d1-7a60-46f6-98d8-ec0f48ae5310,False,high
